name,username,followers_count,listed_count,following,favorites,verified,default_profile,location,time_zone,statuses_count,description,geo_enabled,contributors_enabled,tweet_in_reply_to_id,tweet_time,tweet_text,tweet_lat,tweet_long,tweet_source,tweet_in_reply_to_screen_name,tweet_direct_reply,tweet_retweet_status,tweet_retweet_count,tweet_favorite_count,tweet_hashtags,tweet_hashtags_count,tweet_urls,tweet_urls_count,tweet_user_mentions,tweet_user_mentions_count,tweet_media_type,tweet_contributors
Haeley 'CryoKeen',cyborg_neurons,1051,6,3785,7443,FALSE,FALSE,"Tacoma, WA",,11001,"I'm an Entertainer, an Artist & #SvenCoop #Mapper #SpaceX #UFOs #HumanRights #GunControlNow #FreeKekistan  #Asgardia ???????€????????#WomensRights
#SpaceColonization ????",TRUE,FALSE,939616077356642000,12/10/2017 2:47,@realDonaldTrump @ramzpaul @daveweigel @washingtonpost Are you proud of killing poor people? What the fuck is wrong... https://t.co/wXOSE0JV1m,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/wXOSE0JV1m,1,"realDonaldTrump, ramzpaul, daveweigel, washingtonpost",4,,
Dani DePersia,giventwofli,55,1,175,399,FALSE,TRUE,Pin Up Pampering Poshinista ,,308,"Lucky mom of 2 incredible young men, wife of an amazing man, Cali girl @ & a big sports fan. Proud member of #Resistance & dreamer of a #TrumpFreeWhiteHouse",FALSE,FALSE,939680422493073000,12/10/2017 2:47,@realDonaldTrump Safe like this? Graphic video shows Daniel Shaver sobbing and begging officer for his life before... https://t.co/pytHGjoJuG,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/pytHGjoJuG,1,realDonaldTrump,1,,
Alex Sandoval,AMexico10alex,2,0,8,17,FALSE,TRUE,,,160,,FALSE,FALSE,939680422493073000,12/10/2017 2:47,@realDonaldTrump You know I find it pathetic that a fucking orange likes to call Hispanics Aliens as if they weren'... https://t.co/39mTGl1FY1,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/39mTGl1FY1,1,realDonaldTrump,1,,
Zachary Reff,ZacharyReff,0,0,3,0,FALSE,TRUE,,,5,,FALSE,FALSE,939208571253862000,12/10/2017 2:47,"@realDonaldTrump @SecretaryAcosta @USDOL those numbers were bogus when you were running, what changed?",,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, SecretaryAcosta, USDOL",3,,
Erin,EHeathdale,2131,45,1791,9387,FALSE,FALSE,U.S.,Tijuana,635,RECLAIMING MY TIME.   Looking for beauty in each day and enjoying the universe. Vegan recipe collector. #writing #gardening #health #hiking #RESIST,FALSE,FALSE,939680422493073000,12/10/2017 2:47,@realDonaldTrump You're the criminal that scares me the most.,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
sarah brown,crimsonlover73,3,0,7,1052,FALSE,TRUE,"Georgia, USA",,307,,TRUE,FALSE,939680422493073000,12/10/2017 2:47,@realDonaldTrump You can fix this. Take away their federal money.,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Norberto Iracheta,beto612,29,0,147,2167,FALSE,TRUE,,Central Time (US & Canada),454,,FALSE,FALSE,939475127552618000,12/10/2017 2:47,@realDonaldTrump I'm glad you had fun. Those memories of the rally will make it easier for you in prison while you die of old age.,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Andrew Riddell,AndrewRiddell1,698,24,952,12086,FALSE,FALSE,,Auckland,32402,A kiwi nobody. A partisan shill. Not in the real world. One of the useful idiots. Pseudo-intellectual loser.,FALSE,FALSE,939680422493073000,12/10/2017 2:47,@realDonaldTrump Trump - a stark raving fuckwit.,,,Twitter for iPad,realDonaldTrump,TRUE,FALSE,0,1,,0,,0,realDonaldTrump,1,,
CAbbott,CALA3319,27,0,94,241,FALSE,TRUE,,,625,,FALSE,FALSE,939616077356642000,12/10/2017 2:47,@realDonaldTrump @daveweigel @washingtonpost I demand an apology and retraction from YOU DJT.  You're undermining t... https://t.co/PGxYPqz720,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/PGxYPqz720,1,"realDonaldTrump, daveweigel, washingtonpost",3,,
Norris Ford,TheRealLilNort,0,0,6,4,FALSE,TRUE,,,293,,TRUE,FALSE,939634404267380000,12/10/2017 2:47,"@realDonaldTrump @daveweigel Only if we can fire you for lying constantly, otherwise it wouldn't be fair",,,Twitter Lite,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel",2,,
TheRealPlaya,southchurchog,1,0,42,65,FALSE,TRUE,,,112,,FALSE,FALSE,939485131693322000,12/10/2017 2:47,@realDonaldTrump Trump is epic,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Book Jockey,AngelaLovesNY,1864,42,2200,46372,FALSE,FALSE,Wonderland,,14028,Librarian. Petter of cats and runner awayer of birds. When I grow up I want to be Carrie Brownstein. Puffcorn is underrated.,FALSE,FALSE,939680422493073000,12/10/2017 2:47,"@realDonaldTrump You're an old,  screeching harpy.",,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,1,,0,,0,realDonaldTrump,1,,
???????????????? ?????????€??????,O1dIVLkf7PDOj0H,0,0,73,11,FALSE,TRUE,,,7,,FALSE,FALSE,939680422493073000,12/10/2017 2:47,@realDonaldTrump Zong Tong mMing Zhi ,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
OkieDem,OkieDem1,6,0,26,84,FALSE,TRUE,,,845,,FALSE,FALSE,939477807813595000,12/10/2017 2:47,"@realDonaldTrump To make America Great, you should resign! You have done nothing but destroy what we have built. Al... https://t.co/8ObZUKRqNN",,,Twitter for iPad,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/8ObZUKRqNN,1,realDonaldTrump,1,,
PeepsPoliticalParty,peepspolitical,764,36,1963,8,FALSE,FALSE,"Elmwood Park, IL",,28398,"Political Scientist Author https://t.co/4rwjfd0Csv Founding Father Direct Democracy Independent System Vote4 2020 Movie&Music Producer I Sang On XFactor, #Peace",FALSE,FALSE,,12/10/2017 2:47,@realDonaldTrump @PeepsPolitical Dem Party Leader Obama Charged Under Rico Act White Collar Criminal Organization&gt;&amp;... https://t.co/BGZBV6g7ZW,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/BGZBV6g7ZW,1,"realDonaldTrump, peepspolitical",2,,
Steve T,SOThomasnet,631,0,983,1182,FALSE,FALSE,Illinois,Central Time (US & Canada),1828,Be Bold and Take Control - No one can afford to NOT take control of their own life!,FALSE,FALSE,939642796289470000,12/10/2017 2:47,@realDonaldTrump This is not Donald,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
mkilpatr,mkilpatr,46,0,113,352,FALSE,FALSE,,Central Time (US & Canada),300,,FALSE,FALSE,939208571253862000,12/10/2017 2:47,@realDonaldTrump @SecretaryAcosta @USDOL Thanks President Obama!,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, SecretaryAcosta, USDOL",3,,
Fento lopez,LopezFento123,3,2,23,193,FALSE,TRUE,,,168,,FALSE,FALSE,939680422493073000,12/10/2017 2:47,@realDonaldTrump Pbaaaam maga,,,Twitter Lite,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Christopher S Temple,Tempcom,11,1,66,131,FALSE,TRUE,,,869,Video Director,TRUE,FALSE,939680422493073000,12/10/2017 2:47,@realDonaldTrump @POTUS  https://t.co/12NPcs6psx,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, POTUS",2,photo,
?????? ????????????,4kXoCzLzXNMl8FE,15,0,430,98,FALSE,TRUE,"??????????????, ??????",,35,,FALSE,FALSE,939680422493073000,12/10/2017 2:47,@realDonaldTrump y bn lmtnkh y khwl y m`rS y ly mrtk btnm m` kl wHd shwyh Tb  ksmk,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Randy Ferino,dicephr68,0,0,3,2,FALSE,TRUE,,,38,,FALSE,FALSE,932303108146892000,12/10/2017 2:47,@realDonaldTrump That what you get for getting involved in shit that has nothing to do with you. Idiot.,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Nikki,Nbrown8Nikki,1,0,49,43,FALSE,TRUE,"Atlanta, GA",,44,,FALSE,FALSE,939375570919612000,12/10/2017 2:47,"@realDonaldTrump Just because you believe something doesn't mean that it is by any means correct. Also, not everyon... https://t.co/DYdDZ9DiOC",,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/DYdDZ9DiOC,1,realDonaldTrump,1,,
glenys matthews,gmatthews4,6,0,51,734,FALSE,TRUE,"Niagara, Ontario",Atlantic Time (Canada),603,,FALSE,FALSE,939680422493073000,12/10/2017 2:47,@realDonaldTrump Just shut up!,,,Twitter for iPad,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
ilovepirates_2,ilovepirates_2,957,22,716,265,FALSE,TRUE,Happiest place on Earth,,14837,"#TedCruz~#voteyourconscience~Christian,Conservative, i don't follow #trumpsupporters#nevertrump~#Prolife",FALSE,FALSE,,12/10/2017 2:47,"@realDonaldTrump 
#realdonaldtrump 
#TrumpResign https://t.co/8Nk5R9m7Ov",,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,"realdonaldtrump, TrumpResign",2,https://t.co/8Nk5R9m7Ov,1,realDonaldTrump,1,,
Swingin' Left,SwinginLeft,113,6,327,1428,FALSE,FALSE,"iPhone: 38.775826,-77.137398",Eastern Time (US & Canada),5320,"Former conservative who will never vote GOP again due to its embrace of white supremacy & POTUS who is a traitor, tax evader, draft dodger, pedophile, & rapist",FALSE,FALSE,939634404267380000,12/10/2017 2:47,@realDonaldTrump @daveweigel You're a serial rapist and pedophile. You should be jailed.,,,Twitter for iPad,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel",2,,
FRANK BISHOP,FRANKBISHOP2,296,17,290,17003,FALSE,FALSE,"California, USA",Arizona,11469,"Education is the most powerful tool you can use to change the world.
 -Mandela",FALSE,FALSE,939680422493073000,12/10/2017 2:47,@realDonaldTrump Sure buddy. https://t.co/iRIm0izF7T,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,photo,
JD,jeandiva,91,1,96,10845,FALSE,TRUE,,,8812,"3 Revolutionary War ancestors (that I know of). I don't always use polite language. Unusual times, so I do my best. Also I may repeat posts. I'm here to #Resist",FALSE,FALSE,939634404267380000,12/10/2017 2:47,@realDonaldTrump @daveweigel Yeah right. https://t.co/xMzzVITKUy,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel",2,photo,
Titus Livy,TitusLivy59,2,0,63,127,FALSE,TRUE,,,290,Whoa to the conquered.,FALSE,FALSE,939480342779580000,12/10/2017 2:47,@realDonaldTrump @CNN A mistake is not purposeful. They did it ON purpose!,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, CNN",2,,
Cara Naranja,CaraNaranja,18,3,2,0,FALSE,TRUE,The Internet,Pacific Time (US & Canada),9061,"Some things make sense, some don't.",FALSE,FALSE,,12/10/2017 2:47,@realDonaldTrump Can you @SenOrrinHatch. Let's continue MAKING AMERICA GREAT AGAIN!,,,MMK Generator,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, senorrinhatch",2,,
WTF?,100Ram,85,5,111,30,FALSE,FALSE,,London,4018,,TRUE,FALSE,939480342779580000,12/10/2017 2:47,"@realDonaldTrump @CNN CNN ""journalists"" are either incompetent or liars? Ratings more important than facts. Transla... https://t.co/4enWzzz58B",,,Twitter for iPad,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/4enWzzz58B,1,"realDonaldTrump, CNN",2,,
Portnerlaw,Portnerlaw,7,0,3,2,FALSE,TRUE,,Pacific Time (US & Canada),108,,FALSE,FALSE,,12/10/2017 2:47,@realDonaldTrump Dave Weigel? - Does that mean you should be fired for all of your fake news? Inauguration crowd? R... https://t.co/FQAERkp6jJ,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/FQAERkp6jJ,1,realDonaldTrump,1,,
Saiqa ,saiqanadeem786,1,0,14,25,FALSE,TRUE,,,6,,FALSE,FALSE,939485131693322000,12/10/2017 2:47,@realDonaldTrump 7q,,,Twitter Lite,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Roberto,sant0s187,5,1,9,1,FALSE,TRUE,,,83,,FALSE,FALSE,,12/10/2017 2:47,@realDonaldTrump https://t.co/vb9Mk36eZy,,,Twitter Lite,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,photo,
C. Sebastian Orosco,SebOrosco,12,0,60,3,FALSE,FALSE,,Central Time (US & Canada),469,,FALSE,FALSE,939642796289470000,12/10/2017 2:47,@realDonaldTrump  https://t.co/0Al5XMEjrd,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,photo,
Matt Tudor,tudormatt,56,2,241,1190,FALSE,TRUE,,,3558,,FALSE,FALSE,,12/10/2017 2:47,@realDonaldTrump how about those fake videos you retweeted? https://t.co/XBlHeJWfGO,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/XBlHeJWfGO,1,realDonaldTrump,1,,
Elvis Sinatra Jr.,ElvisSinatraJr,251,1,1024,691,FALSE,FALSE,"Highway City, California",,535,Semi-Professional Raconteur. Telecasters rule. I'd rather be flying. #TheResistance #TrumpRussia,FALSE,FALSE,939485131693322000,12/10/2017 2:47,@realDonaldTrump You're an aspiring fascist demagogue.   STFU https://t.co/1zAGrCFMKj,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,photo,
Cindy,CCINDYT7,65,0,419,2574,FALSE,TRUE,,,3628,,FALSE,FALSE,939480342779580000,12/10/2017 2:47,@realDonaldTrump @CNN Has Donnie Jr been called in to talk to Mueller yet?  It's a shame about Flynn.  Wonder what... https://t.co/1fOQHXBVED,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/1fOQHXBVED,1,"realDonaldTrump, CNN",2,,
JesseJamesX3,JesseJamesX3,131,1,407,5098,FALSE,FALSE,"California, USA",Pacific Time (US & Canada),2624,"who the hell took my..... Oh , here it is.... / being undercover #MAGA in SF city. ????????",FALSE,FALSE,939634404267380000,12/10/2017 2:47,"@realDonaldTrump @daveweigel Hate, jealousy and anger is all the left wing has... They will continue to lose becaus... https://t.co/AhPrbmVXsp",,,Twitter for iPad,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/AhPrbmVXsp,1,"realDonaldTrump, daveweigel",2,,
jeff Hartnett,jeffjhartnett,64,0,307,217,FALSE,TRUE,,Pacific Time (US & Canada),778,,FALSE,FALSE,939560154269405000,12/10/2017 2:47,"@realDonaldTrump You have no honor, sir.",,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
eLLyMeNtALLy INSANE,DeViLhErSeLfIE,277,1,329,8731,FALSE,TRUE,,,5364,"if you like trump, you are gross. ummm, I?€?m an Aquarius...I like equality, and chocolate. I swear... A LOT. you probably wont like it ???? OH, and #theResistance",FALSE,FALSE,939680422493073000,12/10/2017 2:47,"@realDonaldTrump You won't even implement GUN CONTROL, For all those crazy white males that go on YUGE killing spre... https://t.co/3xGPknHj15",,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/3xGPknHj15,1,realDonaldTrump,1,,
Anne-Marie,burkie504,31,0,80,5786,FALSE,TRUE,New Jersey ,,4225,"proud naturalized citizen,though Ireland will always be home, nurse practitioner. Columbia University grad",TRUE,FALSE,939152197090148000,12/10/2017 2:47,@realDonaldTrump Not while your boy Mulvaney is running interference! So no one will ever be caught cheating! Just like u planned it asshole,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Donna Stein,DonnaSt53260173,2,0,4,1,FALSE,TRUE,,,37,,FALSE,FALSE,939485131693322000,12/10/2017 2:47,@realDonaldTrump Your a fraud to the American people!,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Sheri Drips,ausmboomer,11,0,37,807,FALSE,TRUE,,,894,,FALSE,FALSE,,12/10/2017 2:47,@realDonaldTrump It's time for YOU to go.  You R inhuman.  UR a piece of shyte.  YOU are a disgusting UGLY FAT lowlife.,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Scott E. Kasden,kasdenmd,188,7,38,57,FALSE,FALSE,"Southlake, Texas",Mountain Time (US & Canada),4755,"This is my professional Twitter account

I am a Board Certified by The American Board of Plastic Surgery. I will be posting on plastic & cosmetic  surgery.",TRUE,FALSE,939634404267380000,12/10/2017 2:47,@realDonaldTrump @daveweigel KKK meeting,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel",2,,
lmm443navyv,lmm443xnv,3,0,6,5,FALSE,FALSE,"St Charles, MO",,112,,FALSE,FALSE,939477807813595000,12/10/2017 2:47,@realDonaldTrump Bigots and Racists uniting in Alabama.  Way to go.  SAD!,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
LUPIN,Skiridr,152,2,859,5469,FALSE,FALSE,"BX  QB  LI, NY ???",Eastern Time (US & Canada),18214,I pledge allegiance TO STAND WITH HER PRESIDENT CLINTON. COUNTRY OVER PARTY!#IMPEACHTRUMP and lockup his spawns. #resistance everyday.,TRUE,FALSE,,12/10/2017 2:47,@realDonaldTrump you can move to Russia you have more ratings there than here in America. https://t.co/btPv1IwhBO,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/btPv1IwhBO,1,realDonaldTrump,1,,
BarstoolCurmudgeon,barstoolcurmudg,42,3,193,830,FALSE,TRUE,,,943,News News History Politics General News Arts & Culture Government & Politics,FALSE,FALSE,939642796289470000,12/10/2017 2:47,"@realDonaldTrump Can't wait till we have a real Commander-In-Chief instead of just a Commander-In-Tweet, you fuckin... https://t.co/JFQ54Q6dYA",,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/JFQ54Q6dYA,1,realDonaldTrump,1,,
"Jeff Sachs, 4-Star General, The War on Christmas",jeffsachs,315,7,276,966,FALSE,TRUE,"Chicago, IL",Eastern Time (US & Canada),2037,"The theatre artist, not the economist.",TRUE,FALSE,939634404267380000,12/10/2017 2:47,@realDonaldTrump @daveweigel LOL you're an idiot and a fascist tyrant and I'm so afraid someone please hold me.,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,1,,0,,0,"realDonaldTrump, daveweigel",2,,
TEDDY RIVERO,TedRivers,111,5,815,3406,FALSE,FALSE,"SANTA CRUZ, BOL.",Eastern Time (US & Canada),1514,"HEART  AT  BRAINERD, MN.AGRIBUSINESS PATENT DEVELOPMENT EXPERT. GOLF PLAYER AND GOLF COURSE DESIGN CONTRIBUTOR. MINNESOTA VIKING MAN. BIRD MIGRATION  MUSIC AVID",FALSE,FALSE,939680422493073000,12/10/2017 2:47,"@realDonaldTrump All your words are HATE !! Trump, you are so ignorant and weak !! You have no argument but HATE !!",,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Paul Rothstein Jr.,ognirrats1961,131,1,1516,806,FALSE,TRUE,USA,,209,,FALSE,FALSE,939680422493073000,12/10/2017 2:47,@realDonaldTrump PLEASE AMERICANS. DO NOT LISTEN TO THIS MAN. IF HE IS ON TV CHANGE THE CHANNEL. HE LIES AND WANTS... https://t.co/ntVg3paZ7G,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/ntVg3paZ7G,1,realDonaldTrump,1,,
Southern Californian,2coldcoronas,643,11,1024,51869,FALSE,TRUE,"San Diego, CA",,24171,Don't Let the Globalist Win! America First Agenda! God Bless America ???????? #MakeAmericaGreatAgain God Bless Our 45th President @realDonaldTrump,FALSE,FALSE,939680422493073000,12/10/2017 2:47,@realDonaldTrump @Ford95Gold Well said!  #EndSanctuaryCities,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,1,1,EndSanctuaryCities,1,,0,"realDonaldTrump, Ford95Gold",2,,
jason szewczyk,tampasentinel,62,0,345,121,FALSE,TRUE,,,130,,TRUE,FALSE,939616077356642000,12/10/2017 2:47,@realDonaldTrump @daveweigel @washingtonpost The first photo is how many readers are left of The Washington Post.....,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel, washingtonpost",3,,
jack,lujouss,1,0,18,157,FALSE,TRUE,,,3456,,FALSE,FALSE,939680422493073000,12/10/2017 2:47,"@realDonaldTrump Fact Check: No Evidence Undocumented Immigrants Commit More Crimes
https://t.co/8eNNboh88q",,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/8eNNboh88q,1,realDonaldTrump,1,,
James Osburn,mebeozz,17,0,114,843,FALSE,FALSE,"Manteca, CA",,2847,"School Psychologist
Hobbies include Hunting and Fishing and insulting liberals.
Love my Country and will defend our Bill Of Rights.  Pro-2nd Amendment.",FALSE,FALSE,938517073508163000,12/10/2017 2:47,@realDonaldTrump Screw evil Israel and all it's Zionist controlled puppets!,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Kim Roak,Roaktweets,15,1,111,94,FALSE,FALSE,chicago,,427,"Billionaire wanna be, super spy, and over all cool mom",FALSE,FALSE,939634404267380000,12/10/2017 2:47,@realDonaldTrump @daveweigel Imagine if you were fired every time you lied,,,Twitter Lite,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel",2,,
Aldez,Aldez,106,6,469,331,FALSE,TRUE,"Newton, MA",Eastern Time (US & Canada),2568,"I?€?m A Seeker Of Knowledge, I Thirst For It.",TRUE,FALSE,,12/10/2017 2:47,@realDonaldTrump @POTUS @katyperry @USAGSessions Jeff get off your Ass https://t.co/Z7FrnAiyP8,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/Z7FrnAiyP8,1,"realDonaldTrump, POTUS, katyperry, USAGSessions",4,,
Billy Spider,Billsaspider,1178,8,2591,38869,FALSE,FALSE,"Houston, TX",Central Time (US & Canada),19302,Spiders are the cops of the insect world,TRUE,FALSE,939680422493073000,12/10/2017 2:47,@realDonaldTrump Ashamed to say Houston is a sanctuary city and I do not like it one bit! Havn't forgotten about yo... https://t.co/tlNK5ktjAu,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/tlNK5ktjAu,1,realDonaldTrump,1,,
Patrick Greeman,yodacowboy,1541,3,2733,4133,FALSE,TRUE,"Silver City, NM",,10317,"Cattle Rancher, Mining Exec,SOG Veteran married forty years,",TRUE,FALSE,256487311515209000,12/10/2017 2:47,@realDonaldTrump @Delyla100 Hell he is a Muslim and probably a jihadist.always has been,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,1,,0,,0,"realDonaldTrump, Delyla100",2,,
