name,username,followers_count,listed_count,following,favorites,verified,default_profile,location,time_zone,statuses_count,description,geo_enabled,contributors_enabled,tweet_id,tweet_time,tweet_text,tweet_lat,tweet_long,tweet_source,tweet_in_reply_to_screen_name,tweet_direct_reply,tweet_retweet_status,tweet_retweet_count,tweet_favorite_count,tweet_hashtags,tweet_hashtags_count,tweet_urls,tweet_urls_count,tweet_user_mentions,tweet_user_mentions_count,tweet_media_type,tweet_contributors
*****Suzie*****USA*****,MyersSuzan,4064,125,4972,46777,False,False,* Everywhere * Trump the United States of America *,Eastern Time (US & Canada),68340,"* No BS * No Time for Pissing Contests, I Will Block You * No Free Stuff * Love My 
 Country * Love My Family * Child of God + Matthew 28:19-20 *",False,False,936551346299338752,2017-12-01 11:13:29,"@realDonaldTrump #BuildTheWall Sir!  We, as patriotic Americans, will contribute and volunteer to keep our great co... https://t.co/45rRXfoPCZ",,,Twitter Lite,realDonaldTrump,True,False,0,4,BuildTheWall,1,https://t.co/45rRXfoPCZ,1,realDonaldTrump,1,,
Tazi 🇺🇸#MAGA🇺🇸Wi,Tazi1966,1531,3,1658,10218,False,False,"Wisconsin, USA",,10607,Freedom is worth fighting for.  Follow me on the #TrumpTrain 🇺🇸 🚂 🇺🇸 For God and Country. I am Awake 🎆,False,False,936437372706836480,2017-12-01 11:03:34,@realDonaldTrump @DepLAURAble75 BUILD THE WALL,,,Twitter for Android,realDonaldTrump,True,False,0,1,,0,,0,"realDonaldTrump, DepLAURAble75",2,,
S T,curly_woowoowoo,1932,2,2391,4223,False,True,boston MA,,4708,"Decency, compassion, fairness, patriotism, inclusion, peace, hope. Antithesis of Trump and Republicans. Hold Fast.",False,False,936395008139198464,2017-12-01 11:03:34,"@realDonaldTrump The Party of Hate.  #ThePartyofHate-GOP Defund CHIP, Tax cuts for rich, supporting child molesters... https://t.co/uYTjeHrgSs",,,Twitter for iPad,realDonaldTrump,True,False,0,0,ThePartyofHate,1,https://t.co/uYTjeHrgSs,1,realDonaldTrump,1,,
Candi Dun,CandiDun,153,1,516,174,False,False,"33.697672,-78.875923",,11885,"Just like moons and like suns,
With the certainty of tides,
Just like hopes springing high,
Still I'll rise.~~~Maya Angelou",False,False,936209447747190784,2017-12-01 11:03:34,"@realDonaldTrump STOP going""Rogue""yourself. Executive Orders aren't as powerful as u thought so u attempt to RULE &amp;... https://t.co/m4DrBNoYp6",,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,https://t.co/m4DrBNoYp6,1,realDonaldTrump,1,,
Melissa Greene,Melissa72272061,73,43,59,3966,False,True,"Tennessee, USA",,4630,,False,False,936395008139198464,2017-12-01 11:03:34,@realDonaldTrump Too bad no one showed up for your tree lighting.,,,Twitter Lite,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
thinkactthank,thinkactthank,2,0,4,481,False,True,,,380,,False,False,936437372706836480,2017-12-01 11:03:31,@realDonaldTrump You Sir promote hate daily. Shameful. Furthermore you are a danger to our democracy and world peac... https://t.co/Zg7JoL4AsU,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,https://t.co/Zg7JoL4AsU,1,realDonaldTrump,1,,
苏昊鹏,republican1936,1,0,18,43,False,True,,,28,,False,False,936395008139198464,2017-12-01 11:03:31,"@realDonaldTrump Two thousand years ago,Jesus was born to save all of us,and lead us to the Heaven.Two thousand yea... https://t.co/PweKcstJ9b",,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,https://t.co/PweKcstJ9b,1,realDonaldTrump,1,,
Crazy Bot,spicy_bot,1,1,3,1,False,False,,,8280,,False,False,,2017-12-01 11:03:30,@realDonaldTrump is self-aware and he are dying the your mom,,,Spicy Bot,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
JLM,JLM8127,124,0,192,2418,False,True,,Pacific Time (US & Canada),1818,,False,False,,2017-12-01 11:03:28,@realDonaldTrump why hasn't @jeffsessions been fired. https://t.co/fN9saEIpHB,,,Twitter for Android,realDonaldTrump,True,False,1,1,,0,https://t.co/fN9saEIpHB,1,"realDonaldTrump, jeffsessions",2,,
Suzanne Proctor,SuzanneProctor4,691,0,1202,2735,False,True,"North Carolina, USA",,754,"A wife and mother who loves Christ, liberty and truth, trying to connect with patriots in the US and worldwide. #MAGA",False,False,936437372706836480,2017-12-01 11:03:27,"@realDonaldTrump #KatesWall, build it now!",,,Twitter for Android,realDonaldTrump,True,False,0,0,KatesWall,1,,0,realDonaldTrump,1,,
long duck dong,Longduck69,61,0,23,24,False,True,,,52,,False,False,936437372706836480,2017-12-01 11:03:23,@realDonaldTrump It's time to impeach King Trump!!!,,,Twitter for iPad,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Jim Robinson III ⚖️,JimRobinson3rd,50133,181,41733,35143,False,False,Living Rent Free in Rachel Maddow's head.,Pacific Time (US & Canada),48513,"Atty🇺🇸Fmr USMC Mustang. Family served every Amer War since 1620⚖️Fmr Fox News Person of Year Nom 🏴󠁧󠁢󠁥󠁮󠁧󠁿Single White Anglo-Saxon Catholic🇻🇦Sailing, NRA Marksman",False,False,,2017-12-01 11:03:22,@realDonaldTrump @POTUS https://t.co/ipSk9H2MWc,,,Twitter Web Client,realDonaldTrump,True,False,9,16,,0,https://t.co/ipSk9H2MWc,1,"realDonaldTrump, POTUS",2,,
JosephF,rjf2,13,0,154,91,False,True,,,1290,,True,False,936395008139198464,2017-12-01 11:03:21,"@realDonaldTrump So sad, nobody came out to see Donald Duck-",,,Twitter for iPad,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Jeff S,Worldasiseit,13,0,84,133,False,True,,,1018,I See the world differently.,False,False,936437372706836480,2017-12-01 11:03:19,@realDonaldTrump Duh.,,,Tweetbot for iΟS,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Dan,DLittlejon,3,0,483,43,False,False,,Pacific Time (US & Canada),3049,That's not really a picture of me.,False,False,936437372706836480,2017-12-01 11:03:18,"@realDonaldTrump White American citizen opens fire in Las Vegas killing 58, injuring 600.   Immigration is not the problem..",,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Michael  Wllliams,WllliamsMichael,5,0,57,116,False,True,,,201,,False,False,936437372706836480,2017-12-01 11:03:17,"@realDonaldTrump He will probably be the next Mayor of Frisco, disgraceful is a understatement.",,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
SNwinder,snwinder,539,1,1997,38417,False,True,,,19992,11/2018,True,False,,2017-12-01 11:03:17,@realDonaldTrump https://t.co/yOwpFiXEdq,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/yOwpFiXEdq,1,realDonaldTrump,1,,
Art A Layman,ArtALayman,122,1,156,7024,False,True,,Eastern Time (US & Canada),13585,"An irreverent. cynical, combative SOB. Better known as a smartass.",False,False,936395008139198464,2017-12-01 11:03:15,@realDonaldTrump I'm also familiar with the story of the birth of Superman.,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
OlllO,__OlllO__,3,0,104,159,False,True,United States,,291,Twitter is one of the most hateful places online. I wouldn’t recommend it for kids.,False,False,936395008139198464,2017-12-01 11:03:14,"@realDonaldTrump ""Whatever our beliefs, we know that the birth of Jesus Christ and the story of his life...""

Did y... https://t.co/07BFGBJGYW",,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/07BFGBJGYW,1,realDonaldTrump,1,,
Heidi M.,LadyBuc99,54,0,174,4704,False,False,"Sanford, FL",America/New_York,2466,German/American/Floridian,True,False,936393574433939456,2017-12-01 11:03:11,@realDonaldTrump https://t.co/mh3It8sF9o,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,https://t.co/mh3It8sF9o,1,realDonaldTrump,1,,
AMAR A VENEZUELA,RebolledoMery,606,7,125,47374,False,True,,Caracas,62182,,True,False,,2017-12-01 11:03:09,@realDonaldTrump @realDonaldTrump @realDonaldTrump https://t.co/ti5Pr5trz1,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,https://t.co/ti5Pr5trz1,1,"realDonaldTrump, realDonaldTrump, realDonaldTrump",3,,
Jeannie benson,Jbenson20,115,4,283,9909,False,True,"Portland, OR",Pacific Time (US & Canada),4856,RCTID soccer fan-Timbers/Thorns. Hiking tall mountains with waterfalls reminds me of what heaven would be like.#timbersarmy #107 proud Oregonian!,False,False,936395008139198464,2017-12-01 03:30:41,@realDonaldTrump You're a scumbag,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Zeina Zoe,ZeinaRoses,32,0,32,506,False,True,"Yokohama, Japan",,567,,False,False,936393574433939456,2017-12-01 03:30:41,@realDonaldTrump Thank you! And Merry Christmas to All!!,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Christopher Nde,nde_christopher,4,0,30,4,False,True,"Marietta, GA",,183,Extremely Liberal. A proud democrat,False,False,936395008139198464,2017-12-01 03:30:40,@realDonaldTrump #FreeSouthernCameroons. #FreeAllArrested,,,Twitter for iPhone,realDonaldTrump,True,False,2,0,"FreeSouthernCameroons, FreeAllArrested",2,,0,realDonaldTrump,1,,
grey,greywolfmoon3,359,0,934,6778,False,False,Florida,Central Time (US & Canada),3289,,False,False,,2017-12-01 03:30:39,"@realDonaldTrump U know &amp; I know that Sessions is giving info about Trump w/o actually saying directly, i.e. by ref... https://t.co/CIVIdd3EGx",,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,https://t.co/CIVIdd3EGx,1,realDonaldTrump,1,,
Vive La Résistance!,CovfefeNDonuts,132,1,250,9110,False,False,"East Coast, USA",Eastern Time (US & Canada),3915,"If your ancestors are pilgrims, you're an ⚓️ baby. @Pontifex's politics = Jesus's politics. Last Supper = Passover, New Testament's in the Qur'an...SAME God.",False,False,936393574433939456,2017-12-01 03:30:38,@realDonaldTrump Happy Holidays!,,,Twitter Lite,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Aldan,Aldan03756673,19,0,129,131,False,True,"Stockton, CA",,229,Hunger for information and entertainment,False,False,936395008139198464,2017-12-01 03:30:38,@realDonaldTrump The con artist that prey on the weak,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Steve Shaddix,busyvet2,11,0,4,1828,False,True,"Moultrie, GA",,181,Service-Connected Disabled Vietnam Veteran,False,False,,2017-12-01 03:30:38,@realDonaldTrump do you think crazy Joe and ugly Mika thought you were mentally unstable when they tried to crash y... https://t.co/DDC4e3iM3d,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/DDC4e3iM3d,1,realDonaldTrump,1,,
Is This Thing Safe?,woodsdwellah,1239,70,1643,1009,False,False,Woods of Maine,Eastern Time (US & Canada),3678,"My garden is my church, my gym and my therapist. I talk to strangers.",True,False,,2017-12-01 03:30:38,@realDonaldTrump Looks like all the Whos have buggered out of Whoville. https://t.co/lMn7ZtSNG0,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/lMn7ZtSNG0,1,realDonaldTrump,1,,
Regis Fritsch,regis1031,5,0,25,7,False,True,,Central Time (US & Canada),195,,False,False,936393574433939456,2017-12-01 03:30:37,@realDonaldTrump Happy Holidays,,,Twitter for iPad,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Constitution Bot,constitutionB0t,39,5,5,0,False,True,,,184066,,False,False,,2017-12-01 03:30:36,@realDonaldTrump Number of Votes of the Electors shall be the Vice President. But if there,,,TTYtter,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
MAUD,JeauCitizen,146,27,271,29002,False,True,,,36862,,False,False,,2017-12-01 03:30:36,"@realDonaldTrump !![?]@LindseyGrahamSC 
#realDonaldTrump 
#LindseyGrahamSC https://t.co/rlfpP9RSIc",,,Twitter for iPhone,realDonaldTrump,True,False,0,0,"realDonaldTrump, LindseyGrahamSC",2,https://t.co/rlfpP9RSIc,1,"realDonaldTrump, LindseyGrahamSC",2,,
jesse pourroy,JessePourroy,95,4,355,4486,False,True,,,6668,,False,False,936037588372283392,2017-12-01 03:30:36,@realDonaldTrump @theresa_may  https://t.co/4keUSTl0rX,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, theresa_may",2,photo,
Patricia Hansen,TVGRIPES,80,3,81,1531,False,True,United States,Pacific Time (US & Canada),5852,Divorced,True,False,936039501474025473,2017-12-01 03:30:35,"@realDonaldTrump On $8,000 taxable dollars I make a year, my tax will go up $100 which I can't afford. It is a good... https://t.co/kaI6LMbFQc",,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,https://t.co/kaI6LMbFQc,1,realDonaldTrump,1,,
Corenna Cornwell,corennacornwell,1395,16,869,43540,False,True,,,20880,"Trump supporter, proud grandma who wants a better future for my grandkids!",False,False,,2017-12-01 03:30:35,"@realDonaldTrump @POTUS @VP Liberals can spin the story any way they like, but facts are facts! https://t.co/RhDw9Z3qmS",,,Twitter for Android,realDonaldTrump,True,False,1,1,,0,https://t.co/RhDw9Z3qmS,1,"realDonaldTrump, POTUS, VP",3,,
Liberty Wins,ScottLynch149,210,0,381,7382,False,True,"Erda, Utah",,3351,"Husband, Father, Grandfather, Flag Waving Constitutionalist,  Sales Representative,  Freedom Fighter",False,False,,2017-12-01 03:30:34,"@realDonaldTrump Build the damn wall and quit talking about it, while you are at it cut off all Federal funding for... https://t.co/A0H8qa77kb",,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,https://t.co/A0H8qa77kb,1,realDonaldTrump,1,,
Reginald Stewart,R_Stewart,20,0,94,107,False,False,,Mountain Time (US & Canada),235,,False,False,936393574433939456,2017-12-01 03:30:34,@realDonaldTrump You are quite the tool. President Obama said it every year. You act like you don't know that. Sad,,,Twitter Lite,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
EvolvedAmerican,EvolvedAmerican,180,0,693,3708,False,True,,Pacific Time (US & Canada),4288,"""To help educate and to be educated""/Advocate of world travel, inclusion, and enlightenment. Compassionate Patriot. Life is 2 SHORT 2 HATE - 🚫Bigotry",False,False,936393574433939456,2017-12-01 03:30:33,@realDonaldTrump Ok #DSPotus: Christmas is December 25 and today is only November 30. Apparently you're even... https://t.co/pOI47WZY6m,,,Twitter for iPhone,realDonaldTrump,True,False,1,1,DSPotus,1,https://t.co/pOI47WZY6m,1,realDonaldTrump,1,,
AI🏳️Webb 💭🖕🏻,FactsAreNazis,471,2,282,5867,False,True,White-Country (White Right)(#JWOKE)(#AbolishUsury)🏳️,Pacific Time (US & Canada),4422,AntiWhites claim our existence is a form of oppression while they outright refuse to never leave us alone (((Multiculturalism)))=Anti-Western Ideology (Parody)🔫,False,False,,2017-12-01 03:30:31,@realDonaldTrump https://t.co/9uqzl21lvT,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,https://t.co/9uqzl21lvT,1,realDonaldTrump,1,,
Mel Plum,MelPlum1,1,0,10,529,False,True,,,2,,False,False,936395008139198464,2017-12-01 03:30:31,@realDonaldTrump Thank you!,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
CookiesNCream #DemForce,CookiesNCream32,125,9,52,4494,False,False,,Central Time (US & Canada),12212,,False,False,,2017-12-01 03:30:31,@realDonaldTrump Silly old fool! https://t.co/AJNoXFK4qP,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/AJNoXFK4qP,1,realDonaldTrump,1,,
Marcia A,mantonio66,368,1,915,7094,False,False,"Illinois, USA",,3077,Proud Nana,False,False,936393574433939456,2017-12-01 00:42:21,"@realDonaldTrump  are you being impeached? Best Christmas present ever!! Well, except for a new BMW,  that'd be... https://t.co/BqB978kEkf",,,Twitter Lite,realDonaldTrump,True,False,0,0,,0,https://t.co/BqB978kEkf,1,realDonaldTrump,1,,
S. Boyd Follick II,BFollickII,8,0,84,444,False,True,,,758,,False,False,936393574433939456,2017-12-01 00:42:21,@realDonaldTrump Happy Hanukkah peanut brain.,,,Twitter for Android,realDonaldTrump,True,False,0,1,,0,,0,realDonaldTrump,1,,
Bob Grab,BobGrab1,4,0,6,130,False,True,,,154,,False,False,936393574433939456,2017-12-01 00:42:21,@realDonaldTrump Happy Festivus Asshole. WE Will Continue to Air out Grievances with You.,,,Twitter for iPhone,realDonaldTrump,True,False,0,2,,0,,0,realDonaldTrump,1,,
Vicki,rn5_1987,28,0,40,4102,False,True,,,2557,,False,False,936351772603568130,2017-12-01 00:42:21,@realDonaldTrump @POTUS Thank you! I'm loving my returns! Best potus in my lifetime #Trump2020,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,Trump2020,1,,0,"realDonaldTrump, POTUS",2,,
Cleetus Maquitas,jjwilson23,222,2,1035,4539,False,True,The space between my ears,Pacific Time (US & Canada),3575,"Analyst, L.A. Rams and Sacramento Kings fan",False,False,936393574433939456,2017-12-01 00:42:21,"@realDonaldTrump If CheetoVonTweeto shouts something and no one is there to hear it, does it matter? https://t.co/dqyFFdxxBf",,,Twitter for Android,realDonaldTrump,True,False,0,1,,0,,0,realDonaldTrump,1,photo,
Patty,Patrici06507050,56,0,137,3233,False,True,"East Rochester, NY",,82,I LOVE AMERICA! MAGA!!! PRESIDENT DONALD J.TRUMP IS OUR PRESIDENT!!! WHOO HOO!!,False,False,936393574433939456,2017-12-01 00:42:21,@realDonaldTrump MERRY CHRISTMAS TO YOU MR PRESIDENT AND THE WHOLE TRUMP FAMILY!! [?]!!,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
TWer76188418,TWer76188418,17,2,58,1,False,True,,Eastern Time (US & Canada),2341,,False,False,936393574433939456,2017-12-01 00:42:21,@realDonaldTrump [?]Merry Christmas[?] Sad Day for Family of Kate Steinle[?] What a Scumbag killer he is[?]SanFrancisco welcomes all Scumbags!![?],,,Twitter for iPhone,realDonaldTrump,True,False,1,0,,0,,0,realDonaldTrump,1,,
Jeffery Fetterhoff,jeffeff82,9,0,25,121,False,True,"Phoenix, AZ",,124,"loud and proud lefty, atheist, progressive...

against Nazis, pedophile politicians, lying liars who prop up the establishment...",False,False,,2017-12-01 00:42:21,@realDonaldTrump why do you hate America? https://t.co/jqzTvpaSY3,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,https://t.co/jqzTvpaSY3,1,realDonaldTrump,1,,
Jeremy Brown,Jeremyprov,263,17,457,242,False,True,"Seattle, WA",Pacific Time (US & Canada),759,"Seriously, laugh.  It's okay.",True,False,936393574433939456,2017-12-01 00:42:21,"@realDonaldTrump Stop it. Your gross, I don't need your Holiday wishes.",,,Twitter for Android,realDonaldTrump,True,False,0,2,,0,,0,realDonaldTrump,1,,
jeffd,swanson83_j,5,0,85,69,False,True,,,279,,False,False,936058006659321858,2017-12-01 00:42:20,@realDonaldTrump build the wall in name of Kate please,,,Twitter for Windows,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Alif Haus,alif_haus,2,0,15,234,False,True,,Pacific Time (US & Canada),263,,False,False,936393574433939456,2017-12-01 00:42:20,@realDonaldTrump HAPPY XMAS!,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Rivshay,rivshay,11,0,213,4,False,True,"Sydney, Australia",Sydney,98,,False,False,936209447747190784,2017-12-01 00:42:20,@realDonaldTrump When are you nuking them?????,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
PT,theideahamster,3,0,4,0,False,True,,,47,,False,False,936351772603568130,2017-12-01 00:42:20,"@realDonaldTrump Hey Mr Wharton, you DO know that the run up in the equities market started over 5 years ago, right... https://t.co/ZY2f2hUkbB",,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/ZY2f2hUkbB,1,realDonaldTrump,1,,
